site,G1Known,G2Known,G3Known,G4Known,G5Known
blacklikemoi.com,0.0,0.0,1.0,0.0,0.0
blacklistednews.com,1.0,0.0,0.0,0.0,0.0
blacksmokemedia.com,0.0,0.0,0.0,1.0,0.0
blacktimetravel.com,0.0,0.0,1.0,0.0,0.0
blazersedge.com,1.0,0.0,0.0,0.0,0.0
bleacherreport.com,0.5,0.0714285714286,0.214285714286,0.214285714286,0.0
bleedinggreennation.com,0.0,1.0,0.0,0.0,0.0
bliss-athome.com,1.0,0.0,0.0,0.0,0.0
blissvideos.com,0.0,1.0,0.0,0.0,0.0
blog.chron.com,1.0,0.0,0.0,0.0,0.0
blog.estately.com,0.0,0.0,0.0,1.0,0.0
blog.fido4ever.com,0.0,1.0,0.0,0.0,0.0
blog.livedoor.jp,1.0,0.0,0.0,0.0,0.0
blog.meaningfuleats.com,0.0,1.0,0.0,0.0,0.0
blog.myfitnesspal.com,0.0,0.0,0.0,0.5,0.5
blog.petflow.com,1.0,0.0,0.0,0.0,0.0
blog.seattlepi.com,1.0,0.0,0.0,0.0,0.0
blog.sfgate.com,0.0,0.0,1.0,0.0,0.0
blog.theanimalrescuesite.com,0.5,0.0,0.5,0.0,0.0
blog.therainforestsite.com,0.0,0.666666666667,0.333333333333,0.0,0.0
blog.theveteranssite.com,0.5,0.0,0.5,0.0,0.0
blog.timesunion.com,1.0,0.0,0.0,0.0,0.0
blog.with2.net,1.0,0.0,0.0,0.0,0.0
blog509.mmmshare.com,0.0,0.0,1.0,0.0,0.0
blog513.mmmshare.com,0.0,0.0,1.0,0.0,0.0
blogbookmark.com,0.0,0.0,1.0,0.0,0.0
blogher.com,0.0,0.5,0.5,0.0,0.0
blogs-fashion.com,0.0,1.0,0.0,0.0,0.0
blogs.lanacion.com.ar,0.0,1.0,0.0,0.0,0.0
blogs.mercurynews.com,1.0,0.0,0.0,0.0,0.0
blogs.riverfronttimes.com,0.0,0.0,1.0,0.0,0.0
bloodyelbow.com,0.0,0.0,1.0,0.0,0.0
bluemanhoop.com,1.0,0.0,0.0,0.0,0.0
bmwsequel.com,1.0,0.0,0.0,0.0,0.0
boards.cruisecritic.com,0.0,1.0,0.0,0.0,0.0
boards.straightdope.com,0.0,0.0,0.666666666667,0.333333333333,0.0
boats.iboats.com,0.0,0.0,0.0,1.0,0.0
boats.oodle.com,0.5,0.0,0.5,0.0,0.0
bogglesworldesl.com,1.0,0.0,0.0,0.0,0.0
boingboing.net,1.0,0.0,0.0,0.0,0.0
boiteachansons.net,0.0,0.0,1.0,0.0,0.0
bonus.triviatoday.com,0.0,1.0,0.0,0.0,0.0
boreburn.com,0.5,0.0,0.5,0.0,0.0
boredomtherapy.com,0.5,0.25,0.25,0.0,0.0
borncity.com,0.0,0.0,1.0,0.0,0.0
bororon.doorblog.jp,1.0,0.0,0.0,0.0,0.0
bossip.com,0.0,0.0,0.5,0.5,0.0
boston.cbslocal.com,1.0,0.0,0.0,0.0,0.0
boston.com,0.75,0.25,0.0,0.0,0.0
boston.suntimes.com,0.0,0.0,0.0,1.0,0.0
bostononbudget.com,1.0,0.0,0.0,0.0,0.0
bpd.about.com,1.0,0.0,0.0,0.0,0.0
bradsdeals.com,0.5,0.0,0.0,0.5,0.0
brainfall.com,0.0,1.0,0.0,0.0,0.0
brainjet.com,0.769230769231,0.0,0.0769230769231,0.0769230769231,0.0769230769231
brandongaille.com,0.0,1.0,0.0,0.0,0.0
brandsafecomscore100.com,0.0,0.0,1.0,0.0,0.0
brandsafecomscore300.com,0.5,0.0,0.0,0.5,0.0
brandsoftheworld.com,0.0,0.0,1.0,0.0,0.0
break.com,0.0,1.0,0.0,0.0,0.0
breitbart.com,1.0,0.0,0.0,0.0,0.0
brewhoop.com,1.0,0.0,0.0,0.0,0.0
britannica.com,0.5,0.0,0.5,0.0,0.0
brittanyherself.com,0.0,0.0,1.0,0.0,0.0
bromabakery.com,0.0,1.0,0.0,0.0,0.0
broscience.co,0.0,0.0,0.0,1.0,0.0
btf.huffingtonpost.fr,0.0,0.0,0.0,1.0,0.0
btf.lemonde.fr,0.0,0.0,0.5,0.5,0.0
btf.lepoint.fr,0.0,0.0,1.0,0.0,0.0
btf.lexpress.fr,0.0,0.0,0.0,1.0,0.0
btf.programme-tv.fr,0.0,0.0,1.0,0.0,0.0
btf.rue89.com,0.0,0.0,1.0,0.0,0.0
btf.styles.lexpress.fr,0.0,0.0,0.0,1.0,0.0
bucks.happeningmag.com,1.0,0.0,0.0,0.0,0.0
buffalo.suntimes.com,0.0,1.0,0.0,0.0,0.0
buffalorumblings.com,0.0,1.0,0.0,0.0,0.0
buffalorunners.com,1.0,0.0,0.0,0.0,0.0
bulbapedia.bulbagarden.net,0.0,0.0,1.0,0.0,0.0
bulletindailynews.com,0.0,1.0,0.0,0.0,0.0
bunnyswarmoven.net,0.5,0.0,0.0,0.0,0.5
busca.americanas.com.br,0.0,0.0,1.0,0.0,0.0
business-news.thestreet.com,0.0,0.0,1.0,0.0,0.0
business.inquirer.net,1.0,0.0,0.0,0.0,0.0
business.sohu.com,0.0,1.0,0.0,0.0,0.0
businessesforsale.com,0.0,1.0,0.0,0.0,0.0
businessinsider.com,0.0,0.5,0.5,0.0,0.0
buzzlamp.com,0.411764705882,0.176470588235,0.411764705882,0.0,0.0
buzzle.com,0.0,1.0,0.0,0.0,0.0
buzzlie.com,0.333333333333,0.166666666667,0.333333333333,0.166666666667,0.0
buzzorange.com,0.0,0.0,1.0,0.0,0.0
bwi.forums.rivals.com,1.0,0.0,0.0,0.0,0.0
bwi.rivals.com,1.0,0.0,0.0,0.0,0.0
c.pioneeringad.com,0.0,1.0,0.0,0.0,0.0
c2-fashion.com,0.0,1.0,0.0,0.0,0.0
ca-pub-2527944331439294,0.0,1.0,0.0,0.0,0.0
ca-pub-2908681573704408,1.0,0.0,0.0,0.0,0.0
ca-pub-3389755908729466,0.5,0.0,0.0,0.0,0.5
ca.hotels.com,0.0,0.0,1.0,0.0,0.0
ca.milesplit.com,0.0,0.0,0.0,0.0,1.0
ca.msn.com,0.25,0.25,0.5,0.0,0.0
cadillacforums.com,0.0,1.0,0.0,0.0,0.0
cafedelites.com,0.0,1.0,0.0,0.0,0.0
cafemom.com,0.285714285714,0.238095238095,0.285714285714,0.119047619048,0.0714285714286
cagesideseats.com,1.0,0.0,0.0,0.0,0.0
calgaryminorsoccer.com,1.0,0.0,0.0,0.0,0.0
caliser.com,0.333333333333,0.666666666667,0.0,0.0,0.0
callmeafoodlover.com,0.0,0.0,0.0,1.0,0.0
camaroforums.com,1.0,0.0,0.0,0.0,0.0
camping.about.com,1.0,0.0,0.0,0.0,0.0
canada411.ca,0.333333333333,0.333333333333,0.333333333333,0.0,0.0
canadafreepress.com,0.5,0.0,0.5,0.0,0.0
candybuzz.co,0.333333333333,0.666666666667,0.0,0.0,0.0
candystand.com,0.0,0.0,0.0,1.0,0.0
capecodtimes.com,1.0,0.0,0.0,0.0,0.0
capitalgazette.com,1.0,0.0,0.0,0.0,0.0
capitalismisfreedom.com,0.5,0.0,0.5,0.0,0.0
caradvice.com.au,0.0,0.0,1.0,0.0,0.0
carblogs.net,0.0,0.0,0.0,1.0,0.0
carbuzz.com,0.0,0.0,1.0,0.0,0.0
care2.com,0.0,0.0,0.0,1.0,0.0
career-advice.monster.com,0.0,0.333333333333,0.0,0.333333333333,0.333333333333
careerbuilder.com,1.0,0.0,0.0,0.0,0.0
carloanlender.com,1.0,0.0,0.0,0.0,0.0
cars.oodle.com,0.0,0.0,0.0,1.0,0.0
carsandbikes24.com,1.0,0.0,0.0,0.0,0.0
carscritic.com,0.0,1.0,0.0,0.0,0.0
carseatblog.com,0.0,0.0,0.0,0.0,1.0
carslift.com,0.0,0.0,1.0,0.0,0.0
carsoup.com,0.0,0.0,0.0,1.0,0.0
cartermatt.com,0.5,0.5,0.0,0.0,0.0
catalog.findyourfurniture.com,0.0,0.0,1.0,0.0,0.0
cataloguehome.com,1.0,0.0,0.0,0.0,0.0
catholicism.about.com,0.0,1.0,0.0,0.0,0.0
cbc.ca,0.0,0.0,1.0,0.0,0.0
cbs.com,0.0,0.0,1.0,0.0,0.0
cbs6albany.com,0.0,0.0,1.0,0.0,0.0
cbslocal.com,0.0,1.0,0.0,0.0,0.0
cbssports.com,0.0,0.0,0.5,0.5,0.0
cdn.adfront.org,0.0,1.0,0.0,0.0,0.0
cdn.americanidolnet.com,1.0,0.0,0.0,0.0,0.0
cdn.automadic.com,0.0,0.0,1.0,0.0,0.0
cdn.bridaltune.com,0.0,0.0,0.0,1.0,0.0
cdn.mdjunction.com,0.0,1.0,0.0,0.0,0.0
cdn.secondspace.com,0.0,0.0,1.0,0.0,0.0
cdn.visiblemeasures.com,0.666666666667,0.0,0.333333333333,0.0,0.0
cdn2.flvto.com,1.0,0.0,0.0,0.0,0.0
ceed03b1f74a5329.google.site-not-provided,0.0,0.0,1.0,0.0,0.0
celebchoices.com,0.0,0.0,1.0,0.0,0.0
celeblogity.com,0.0,1.0,0.0,0.0,0.0
celebrity.okezone.com,1.0,0.0,0.0,0.0,0.0
celebrity.yahoo.com,0.333333333333,0.25,0.333333333333,0.0833333333333,0.0
celebritybabies.people.com,0.5,0.0,0.5,0.0,0.0
celebs.answers.com,0.375,0.375,0.25,0.0,0.0
celebwild.com,0.0,0.0,0.5,0.5,0.0
cellphones.lovetoknow.com,0.0,0.0,0.0,1.0,0.0
centralkynews.com,1.0,0.0,0.0,0.0,0.0
centralmaine.com,1.0,0.0,0.0,0.0,0.0
centrobrandexchange.com,0.6,0.2,0.0,0.0,0.2
chachanova.com,0.0,1.0,0.0,0.0,0.0
chango.com,1.0,0.0,0.0,0.0,0.0
charlotteobserver.com,0.0,0.0,0.0,1.0,0.0
charmpuff.com,0.0,1.0,0.0,0.0,0.0
cheatcc.com,0.0,0.0,0.0,1.0,0.0
cheezburger.com,0.666666666667,0.0,0.0,0.333333333333,0.0
cherryonmysundae.com,0.0,1.0,0.0,0.0,0.0
chess.com,0.0,1.0,0.0,0.0,0.0
chicago.suntimes.com,0.5,0.0,0.5,0.0,0.0
chicagoist.com,0.0,0.0,1.0,0.0,0.0
chicagotribune.com,0.666666666667,0.0,0.333333333333,0.0,0.0
chirp.danplanet.com,0.0,0.0,1.0,0.0,0.0
chocolatechocolateandmore.com,0.0,0.0,1.0,0.0,0.0
chow.com,0.5,0.5,0.0,0.0,0.0
chowhound.chow.com,0.0,0.5,0.0,0.0,0.5
christianity.about.com,1.0,0.0,0.0,0.0,0.0
christiantoday.com,0.25,0.0,0.5,0.0,0.25
chron.com,1.0,0.0,0.0,0.0,0.0
chronicle.northcoastnow.com,1.0,0.0,0.0,0.0,0.0
cincinnati.reds.mlb.com,0.0,1.0,0.0,0.0,0.0
cine.batanga.com,0.0,0.0,0.0,0.0,1.0
cinesport.com,0.0,0.5,0.5,0.0,0.0
citationmachine.net,0.666666666667,0.166666666667,0.166666666667,0.0,0.0
citizensvoice.com,1.0,0.0,0.0,0.0,0.0
citizensvoice.mycapture.com,1.0,0.0,0.0,0.0,0.0
cityfarmhouse.com,0.0,0.0,1.0,0.0,0.0
cityvoter.com,0.0,0.0,0.666666666667,0.0,0.333333333333
civilizedcavemancooking.com,0.5,0.5,0.0,0.0,0.0
cjonline.com,1.0,0.0,0.0,0.0,0.0
clashdaily.com,0.25,0.5,0.0,0.0,0.25
classicalite.com,0.0,0.0,0.0,0.0,1.0
classiccars.com,0.0,0.0,0.0,1.0,0.0
classimatic.com,0.0,1.0,0.0,0.0,0.0
classroom.synonym.com,1.0,0.0,0.0,0.0,0.0
clearfityoga.com,0.0,1.0,0.0,0.0,0.0
clipd.com,0.0,0.0,0.0,1.0,0.0
clippers.topbuzz.com,0.0,0.0,0.0,1.0,0.0
closelove.com,0.0,1.0,0.0,0.0,0.0
closetcooking.com,0.0,1.0,0.0,0.0,0.0
cloud.spendcrazy.net,0.0,0.0,0.0,1.0,0.0
club31women.com,0.0,1.0,0.0,0.0,0.0
cms.springboardplatform.com,1.0,0.0,0.0,0.0,0.0
cn.dealmoon.com,1.0,0.0,0.0,0.0,0.0
cncitynews.com,0.0,1.0,0.0,0.0,0.0
cnet.com,0.285714285714,0.142857142857,0.142857142857,0.428571428571,0.0
cnn.com,0.333333333333,0.0,0.666666666667,0.0,0.0
cnsnews.com,0.25,0.5,0.25,0.0,0.0
coast2coastmixtapes.com,0.0,0.0,0.0,1.0,0.0
codes.lp.findlaw.com,0.0,0.0,1.0,0.0,0.0
coed.com,0.0,1.0,0.0,0.0,0.0
college.lovetoknow.com,0.0,0.0,0.0,1.0,0.0
collegeapps.about.com,0.0,0.0,0.0,1.0,0.0
colleges.niche.com,0.0,0.0,0.0,1.0,0.0
colleges.startclass.com,0.5,0.5,0.0,0.0,0.0
com.astarsoftware.euchre,0.0,1.0,0.0,0.0,0.0
com.myfitnesspal.android,0.0,0.0,1.0,0.0,0.0
comebhealthy.com,0.0,0.0,0.0,1.0,0.0
comicbook.com,0.5,0.5,0.0,0.0,0.0
comicbookplus.com,1.0,0.0,0.0,0.0,0.0
comics.batanga.com,0.0,0.0,0.0,0.0,1.0
comicsalliance.com,0.0,0.0,1.0,0.0,0.0
commercialobserver.com,0.0,1.0,0.0,0.0,0.0
community.babycenter.com,0.0,0.0,1.0,0.0,0.0
community.weightwatchers.com,0.0,0.0,1.0,0.0,0.0
communitytable.com,0.0,0.0,1.0,0.0,0.0
companycheck.co.uk,0.0,0.0,1.0,0.0,0.0
compare-cellphones.org,0.0,0.0,1.0,0.0,0.0
complete-health-and-happiness.com,0.0,0.0,1.0,0.0,0.0
computer.howstuffworks.com,0.0,1.0,0.0,0.0,0.0
computers.tutsplus.com,0.0,0.0,0.5,0.0,0.5
comscore100.com,0.333333333333,0.333333333333,0.333333333333,0.0,0.0
conditions.healthguru.com,1.0,0.0,0.0,0.0,0.0
conservativebyte.com,0.0,0.0,1.0,0.0,0.0
conservativepost.com,0.0,1.0,0.0,0.0,0.0
conservativetalk.net,0.0,1.0,0.0,0.0,0.0
conservativetribune.com,0.2,0.4,0.4,0.0,0.0
content.jwplatform.com,1.0,0.0,0.0,0.0,0.0
content.time.com,0.0,0.0,1.0,0.0,0.0
contests.covers.com,0.0,0.0,1.0,0.0,0.0
conveyhome.com,0.5,0.0,0.0,0.5,0.0
cookdrinkeat.com,0.0,1.0,0.0,0.0,0.0
cookhealthynow.com,0.0,1.0,0.0,0.0,0.0
cookiesandcups.com,0.0,0.0,1.0,0.0,0.0
cookingstoned.tv,0.0,1.0,0.0,0.0,0.0
cooktime.gr,0.0,1.0,0.0,0.0,0.0
coolconversion.com,0.0,1.0,0.0,0.0,0.0
coolerlifestyle.com,1.0,0.0,0.0,0.0,0.0
coolmath.com,1.0,0.0,0.0,0.0,0.0
coolrom.com,0.0,1.0,0.0,0.0,0.0
corgi.rescueme.org,0.0,0.0,1.0,0.0,0.0
corporateofficehq.com,1.0,0.0,0.0,0.0,0.0
corporette.com,0.0,0.0,1.0,0.0,0.0
cosmicbooknews.com,1.0,0.0,0.0,0.0,0.0
cosmopolitan.com,0.0,0.0,0.0,0.0,1.0
cost-of-living.startclass.com,1.0,0.0,0.0,0.0,0.0
cost-of-miracle.suddenlylikablepix.net,0.0,1.0,0.0,0.0,0.0
countercurrentnews.com,0.333333333333,0.0,0.666666666667,0.0,0.0
country-facts.findthedata.com,1.0,0.0,0.0,0.0,0.0
countrymusic.about.com,0.0,0.0,1.0,0.0,0.0
countryrebel.com,1.0,0.0,0.0,0.0,0.0
coupons.com,0.0,0.0,1.0,0.0,0.0
cpaxrtb.ca,0.428571428571,0.142857142857,0.142857142857,0.142857142857,0.142857142857
crackberry.com,0.0,1.0,0.0,0.0,0.0
crackle.com,1.0,0.0,0.0,0.0,0.0
craftsonsea.co.uk,0.0,1.0,0.0,0.0,0.0
craveonline.com,0.0,0.0,0.0,1.0,0.0
crazyhorsesghost.hubpages.com,0.0,0.0,1.0,0.0,0.0
creolecontessa.com,1.0,0.0,0.0,0.0,0.0
crockpotgourmet.net,0.0,1.0,0.0,0.0,0.0
crossboarder.20min.ch,0.0,1.0,0.0,0.0,0.0
crosswordheaven.com,0.0,1.0,0.0,0.0,0.0
crowdignite.craveonline.com,1.0,0.0,0.0,0.0,0.0
crowdignite.totallyher.com,0.0,1.0,0.0,0.0,0.0
csgolounge.com,0.0,0.0,0.0,1.0,0.0
css.gamebanana.com,0.0,0.0,1.0,0.0,0.0
cubanosporelmundo.com,1.0,0.0,0.0,0.0,0.0
cubit-chair.myshopify.com,0.0,0.0,1.0,0.0,0.0
current events and political news,1.0,0.0,0.0,0.0,0.0
curse.com,0.0,0.0,0.0,1.0,0.0
customwire.ap.org,1.0,0.0,0.0,0.0,0.0
cv.alltopics.com,0.0,0.0,0.0,1.0,0.0
cw39.com,0.0,0.0,1.0,0.0,0.0
cy.alltopics.com,0.0,0.0,0.0,1.0,0.0
cyber-breeze.com,0.5,0.5,0.0,0.0,0.0
cycleworld.com,0.0,1.0,0.0,0.0,0.0
cyclingdirt.com,0.0,0.0,0.0,1.0,0.0
cyclops.untd.com,0.0,0.0,1.0,0.0,0.0
cyndispivey.com,0.0,1.0,0.0,0.0,0.0
d3.zedo.com,0.0,0.0,1.0,0.0,0.0
dadaviz.com,0.5,0.0,0.0,0.5,0.0
daily.bhaskar.com,0.0,0.0,0.0,0.0,1.0
dailybreeze.com,1.0,0.0,0.0,0.0,0.0
dailycaller.com,0.0,0.0,0.666666666667,0.333333333333,0.0
dailykitten.com,0.0,1.0,0.0,0.0,0.0
dailykos.com,0.0,1.0,0.0,0.0,0.0
dailymail.co.uk,0.263157894737,0.263157894737,0.315789473684,0.105263157895,0.0526315789474
dailymom.com,0.0,1.0,0.0,0.0,0.0
dailyparent.com,0.0,1.0,0.0,0.0,0.0
dailyquenchers.com,0.0,0.0,1.0,0.0,0.0
dailysanctuary.com,0.363636363636,0.0,0.0909090909091,0.545454545455,0.0
dailysurge.com,1.0,0.0,0.0,0.0,0.0
dallasblack.com,0.0,0.0,0.0,1.0,0.0
dallasnews.com,0.5,0.0,0.0,0.5,0.0
damndelicious.net,0.5,0.5,0.0,0.0,0.0
danskudgivernetvaerk.dk,0.0,0.0,1.0,0.0,0.0
dantri.com.vn,1.0,0.0,0.0,0.0,0.0
danviet.vn,1.0,0.0,0.0,0.0,0.0
dappered.com,0.0,0.0,1.0,0.0,0.0
data.tradingcharts.com,0.0,1.0,0.0,0.0,0.0
dating.famousfix.com,0.0,0.0,1.0,0.0,0.0
dayhikesneardenver.com,0.0,1.0,0.0,0.0,0.0
daytonamugshots.com,1.0,0.0,0.0,0.0,0.0
dc.about.com,1.0,0.0,0.0,0.0,0.0
dcaede4a1a29f928.google.site-not-provided,0.0,1.0,0.0,0.0,0.0
dcarmodel.com,0.0,1.0,0.0,0.0,0.0
de.stefanpledl.localcast,0.0,0.0,0.0,0.0,1.0
deadline.com,0.0,0.0,0.0,1.0,0.0
deadspin.com,0.0,0.0,0.0,1.0,0.0
dealbreaker.com,0.5,0.5,0.0,0.0,0.0
dealnews.com,0.0,0.0,1.0,0.0,0.0
death-records.mooseroots.com,0.0,1.0,0.0,0.0,0.0
debate.org,0.0,0.0,1.0,0.0,0.0
debatewise.org,0.0,0.0,1.0,0.0,0.0
debtblag.com,1.0,0.0,0.0,0.0,0.0
decd8862a3be66cf.google.site-not-provided,0.0,0.5,0.5,0.0,0.0
dedication.aplus.com,0.0,0.0,0.0,1.0,0.0
deezer.com,0.0,0.0,1.0,0.0,0.0
defund.com,0.0,1.0,0.0,0.0,0.0
delivery.roimediadigital.com,0.0,0.0,1.0,0.0,0.0
denverpost.com,1.0,0.0,0.0,0.0,0.0
deportes.univision.com,0.0,0.0,0.0,1.0,0.0
deseretnews.com,0.0,0.0,0.0,1.0,0.0
designntrend.com,0.0,0.0,0.0,1.0,0.0
designtaxi.com,0.0,0.0,0.5,0.5,0.0
desinema.com,0.0,0.0,0.0,0.0,1.0
desiznworld.com,0.0,0.0,0.0,1.0,0.0
desktop.spotify.com,0.0,0.0,1.0,0.0,0.0
desktopprizeaustralianopops-ac.s3-website-ap-southeast-2.amazonaws.com,0.0,0.0,1.0,0.0,0.0
desmoines.comedyreservations.com,0.0,0.0,1.0,0.0,0.0
destinytracker.com,0.0,0.0,0.0,1.0,0.0
detoxinista.com,0.0,1.0,0.0,0.0,0.0
di.fm,0.0,0.0,0.0,1.0,0.0
diaryofahollywoodstreetking.com,0.0,1.0,0.0,0.0,0.0
dictionary.com,0.208333333333,0.208333333333,0.375,0.166666666667,0.0416666666667
dictionary.reference.com,0.4,0.1,0.4,0.0,0.1
digitalartsonline.co.uk,0.0,0.0,1.0,0.0,0.0
digitaltrends.com,1.0,0.0,0.0,0.0,0.0
dimemag.com,0.0,1.0,0.0,0.0,0.0
diply.com,0.222222222222,0.444444444444,0.333333333333,0.0,0.0
directorblue.blogspot.com,0.0,0.0,1.0,0.0,0.0
discoverfame.com,1.0,0.0,0.0,0.0,0.0
dispatch.com,0.0,1.0,0.0,0.0,0.0
distractify.com,0.4,0.4,0.1,0.0,0.1
districtm.ca,0.0,0.0,0.0,1.0,0.0
divorce360.com,0.0,1.0,0.0,0.0,0.0
diycozyhome.com,0.0,0.0,0.0,1.0,0.0
diyprojects.littlethings.com,0.0,1.0,0.0,0.0,0.0
dkonpittsburghsports.com,1.0,0.0,0.0,0.0,0.0
dng65.com,1.0,0.0,0.0,0.0,0.0
dniwolne.pl,0.0,1.0,0.0,0.0,0.0
dogs.oodle.com,0.5,0.0,0.5,0.0,0.0
dogs.petbreeds.com,0.5,0.5,0.0,0.0,0.0
dolartoday.com,1.0,0.0,0.0,0.0,0.0
dollardays.com,1.0,0.0,0.0,0.0,0.0
dooce.com,0.0,0.0,1.0,0.0,0.0
downtrend.com,0.333333333333,0.333333333333,0.333333333333,0.0,0.0
dpic.insanelyi.com,0.0,0.0,1.0,0.0,0.0
draftbreakdown.com,1.0,0.0,0.0,0.0,0.0
dramacool.com,0.0,0.5,0.5,0.0,0.0
drawsketch.about.com,1.0,0.0,0.0,0.0,0.0
dreammoods.com,0.0,0.0,0.0,0.0,1.0
drinks.seriouseats.com,0.0,0.5,0.5,0.0,0.0
driverswindows8.com,0.0,0.0,1.0,0.0,0.0
drteresehall.tripod.com,0.0,1.0,0.0,0.0,0.0
drudgereport.com,0.375,0.0,0.375,0.25,0.0
dubbedanime.net,1.0,0.0,0.0,0.0,0.0
dubsmashable.com,0.0,0.0,1.0,0.0,0.0
dudecomedy.com,0.0,0.0,0.0,1.0,0.0
dulfy.net,0.0,0.0,0.0,1.0,0.0
dulich.vnexpress.net,1.0,0.0,0.0,0.0,0.0
dumbingofage.com,0.0,0.0,1.0,0.0,0.0
duncanbanner.com,1.0,0.0,0.0,0.0,0.0
dunzo.net,0.333333333333,0.333333333333,0.333333333333,0.0,0.0
durangoherald.com,0.0,0.0,0.0,1.0,0.0
dustyoldthing.com,0.0,1.0,0.0,0.0,0.0
dutchsinse.com,1.0,0.0,0.0,0.0,0.0
e73b7fca9f798870.google.site-not-provided,0.5,0.5,0.0,0.0,0.0
eagnews.org,0.0,1.0,0.0,0.0,0.0
earthlink.net,0.142857142857,0.428571428571,0.285714285714,0.142857142857,0.0
easybib.com,0.666666666667,0.0,0.333333333333,0.0,0.0
eat-drink-love.com,0.0,1.0,0.0,0.0,0.0
eatlittlebird.com,0.0,1.0,0.0,0.0,0.0
eatlocalgrown.com,0.0,1.0,0.0,0.0,0.0
eatthinkbemerry.com,0.0,0.0,1.0,0.0,0.0
ebay.ca,0.0,0.0,0.0,1.0,0.0
ebdr2.com,0.416666666667,0.0,0.333333333333,0.0833333333333,0.166666666667
ebdr3.com,1.0,0.0,0.0,0.0,0.0
economictimes.indiatimes.com,0.0,0.0,0.0,0.0,1.0
ecumenicalnews.com,1.0,0.0,0.0,0.0,0.0
edgecdn.cinesport.com,0.5,0.0,0.0,0.5,0.0
edit.weather.com,0.0,1.0,0.0,0.0,0.0
edmunds.com,0.5,0.25,0.25,0.0,0.0
education.com,0.0,1.0,0.0,0.0,0.0
educationalgardens.com,0.5,0.0,0.5,0.0,0.0
efficientasianman.boardingarea.com,0.0,0.0,1.0,0.0,0.0
ehealthme.com,0.0,0.0,1.0,0.0,0.0
elderscrollsonline.wiki.fextralife.com,0.0,0.0,0.0,1.0,0.0
electronics.ebay.com.au,0.0,0.0,1.0,0.0,0.0
elitedaily.com,0.333333333333,0.0,0.666666666667,0.0,0.0
elle.com,0.0,0.0,1.0,0.0,0.0
emgn.com,0.5,0.5,0.0,0.0,0.0
ems.guj.de,0.0,0.0,1.0,0.0,0.0
emulation-drive.software.informer.com,0.0,0.0,0.0,1.0,0.0
emuparadise.me,0.0,0.0,0.0,1.0,0.0
en.adsptp.com,1.0,0.0,0.0,0.0,0.0
en.kioskea.net,0.0,0.0,0.0,0.0,1.0
en.nametests.com,0.0,0.0,1.0,0.0,0.0
en.savefrom.net,0.0,0.0,1.0,0.0,0.0
en.what-character-are-you.com,0.166666666667,0.416666666667,0.166666666667,0.166666666667,0.0833333333333
en.yibada.com,0.0,0.0,0.0,1.0,0.0
encyclopedia2.thefreedictionary.com,0.0,0.0,1.0,0.0,0.0
endtimeheadlines.org,0.0,1.0,0.0,0.0,0.0
enews.com.tw,0.0,0.0,1.0,0.0,0.0
engine.trklnks.com,0.0,0.0,0.0,1.0,0.0
entertaining.about.com,1.0,0.0,0.0,0.0,0.0
entertainment.adfactor.nl,0.0,1.0,0.0,0.0,0.0
entertainment.damn.com,0.0,0.0,0.0,1.0,0.0
entertainment.suntimes.com,1.0,0.0,0.0,0.0,0.0
entertainmentceleb.com,0.0,1.0,0.0,0.0,0.0
entertainthis.usatoday.com,0.333333333333,0.0,0.333333333333,0.333333333333,0.0
entrainement-sportif.fr,0.0,0.0,1.0,0.0,0.0
entree.com,0.0,1.0,0.0,0.0,0.0
entrepreneur.com,0.0,1.0,0.0,0.0,0.0
epicminecraftpeseeds.com,0.0,0.0,0.0,1.0,0.0
es.dmv-written-test.com,1.0,0.0,0.0,0.0,0.0
es.thefreedictionary.com,0.5,0.0,0.0,0.0,0.5
esohead.com,0.0,0.0,0.0,1.0,0.0
espn.go.com,0.444444444444,0.333333333333,0.111111111111,0.111111111111,0.0
estatesincanada.com,0.0,1.0,0.0,0.0,0.0
ethnicelebs.com,0.0,0.0,1.0,0.0,0.0
ets2.lt,0.0,0.0,0.0,1.0,0.0
eventful.com,0.25,0.5,0.0,0.0,0.25
events.hooplanow.com,1.0,0.0,0.0,0.0,0.0
everydaycelebs.com,0.666666666667,0.333333333333,0.0,0.0,0.0
everydaylife.globalpost.com,0.0,1.0,0.0,0.0,0.0
evolutionofstyleblog.blogspot.com,1.0,0.0,0.0,0.0,0.0
examiner.net,0.0,0.0,1.0,0.0,0.0
examples.yourdictionary.com,0.0,0.0,1.0,0.0,0.0
excite.com,1.0,0.0,0.0,0.0,0.0
executiveplanet.com,0.0,0.0,0.0,1.0,0.0
exitoina.perfil.com,0.0,1.0,0.0,0.0,0.0
exoticpets.about.com,0.0,0.0,1.0,0.0,0.0
expedia.com,0.0,0.0,0.0,1.0,0.0
experience.usatoday.com,1.0,0.0,0.0,0.0,0.0
experienceproject.com,0.0,0.0,0.0,1.0,0.0
explosm.net,0.5,0.0,0.5,0.0,0.0
extremesportman.com,0.0,1.0,0.0,0.0,0.0
ez-download.com,1.0,0.0,0.0,0.0,0.0
f411fbd4445d0f28.google.site-not-provided,0.0,0.0,1.0,0.0,0.0
fabwags.com,1.0,0.0,0.0,0.0,0.0
facebook.com,0.75,0.25,0.0,0.0,0.0
facts.randomhistory.com,1.0,0.0,0.0,0.0,0.0
